"Start","Stop","Length","Frame"
37102370,37102741,372,2
37175864,37176490,627,2
37206263,37206712,450,2
37266833,37267132,300,2
37302086,37302436,351,2
37342961,37343302,342,2
37383410,37383793,384,2
37392536,37392985,450,2
37393421,37393756,336,2
37401962,37402303,342,2
37476062,37476376,315,2
37480913,37481212,300,2
37483505,37483846,342,2
37505849,37506256,408,2
37513733,37514044,312,2
37529282,37529590,309,2
37569131,37569544,414,2
37601063,37601392,330,2
37617116,37617493,378,2
37662410,37662742,333,2
37688864,37689238,375,2
37696856,37697518,663,2
37705367,37705780,414,2
37718765,37719169,405,2
37728572,37729264,693,2
37741343,37741690,348,2
37777358,37777690,333,2
37779704,37780093,390,2
37791416,37791763,348,2
37857455,37857817,363,2
37860083,37860568,486,2
37901162,37901482,321,2
37936007,37936327,321,2
37941170,37941520,351,2
37963046,37963369,324,2
37968683,37969111,429,2
37974092,37974667,576,2
37987313,37987696,384,2
37993088,37993522,435,2
37995554,37995880,327,2
38024900,38025340,441,2
38029148,38029585,438,2
38081867,38082499,633,2
38092841,38093209,369,2
38100068,38100475,408,2
38110808,38111113,306,2
38111684,38112040,357,2
38112215,38112709,495,2
38115143,38115502,360,2
38117456,38117812,357,2
38135582,38136022,441,2
38136893,38137786,894,2
38139392,38140054,663,2
38160893,38161237,345,2
38161562,38162059,498,2
38174534,38174869,336,2
38179601,38179939,339,2
38251037,38251351,315,2
38274497,38274946,450,2
38277773,38278117,345,2
38280920,38281222,303,2
38306027,38306569,543,2
38307971,38308393,423,2
38313767,38314234,468,2
38323868,38324191,324,2
38326472,38326786,315,2
38328317,38328712,396,2
38336390,38336695,306,2
38343152,38343778,627,2
38354432,38354743,312,2
38364074,38364373,300,2
38395748,38396092,345,2
38420180,38420497,318,2
38424683,38425081,399,2
38425256,38425855,600,2
38453744,38454130,387,2
38458376,38458711,336,2
38472005,38472304,300,2
38515418,38515861,444,2
38543402,38543794,393,2
38544725,38545114,390,2
38548499,38548840,342,2
38549093,38549422,330,2
38554130,38554846,717,2
38560301,38560612,312,2
38562239,38562817,579,2
38576096,38576554,459,2
38577995,38578450,456,2
38579252,38579686,435,2
38579780,38580079,300,2
38584022,38584324,303,2
38588885,38589328,444,2
38609126,38609464,339,2
38614691,38615023,333,2
38625383,38625700,318,2
38633225,38633533,309,2
38633612,38633938,327,2
38634215,38634619,405,2
38707361,38707711,351,2
38719136,38719453,318,2
38726507,38727028,522,2
38733920,38734426,507,2
38781356,38781736,381,2
38796623,38796943,321,2
38843756,38844166,411,2
38859323,38859646,324,2
38866130,38866459,330,2
38877029,38877796,768,2
38879792,38880109,318,2
38933267,38933596,330,2
38933627,38934283,657,2
38934347,38935234,888,2
38937308,38937790,483,2
38963021,38963419,399,2
38969996,38970403,408,2
38987102,38987470,369,2
39016532,39016939,408,2
39034280,39034624,345,2
39070826,39071164,339,2
39093854,39094252,399,2
39098729,39099103,375,2
39103025,39103393,369,2
39104102,39104650,549,2
39113855,39114265,411,2
39114473,39114847,375,2
39120245,39120751,507,2
39133106,39133630,525,2
39170096,39170419,324,2
39188405,39188791,387,2
39196301,39196696,396,2
39266075,39266491,417,2
39269624,39269944,321,2
39278345,39278689,345,2
39293993,39294334,342,2
39305843,39306250,408,2
39307319,39307687,369,2
39307958,39308323,366,2
39312485,39313087,603,2
39319751,39320095,345,2
39331613,39331924,312,2
39351083,39351466,384,2
39353165,39353527,363,2
39358847,39359173,327,2
39359462,39359788,327,2
39389966,39390304,339,2
39391763,39392095,333,2
39405098,39405445,348,2
39409175,39409585,411,2
39427703,39428179,477,2
39442097,39442435,339,2
39468881,39469273,393,2
39501959,39502279,321,2
39552107,39552616,510,2
39553970,39554377,408,2
39580625,39580924,300,2
39584213,39584704,492,2
39586073,39586618,546,2
39597773,39598147,375,2
39611168,39611473,306,2
39628769,39629128,360,2
39655181,39655672,492,2
39658529,39658885,357,2
39698801,39699121,321,2
39730436,39730792,357,2
39762521,39762835,315,2
39788813,39789328,516,2
39794372,39794761,390,2
39813176,39813490,315,2
39845093,39845458,366,2
39855299,39855634,336,2
39888872,39889204,333,2
39899813,39900160,348,2
39913664,39914002,339,2
39949046,39949351,306,2
39957254,39957964,711,2
39974306,39974611,306,2
39976181,39976675,495,2
39996182,39997996,1815,2
40014488,40014790,303,2
40038911,40039312,402,2
40078094,40078543,450,2
40087694,40088065,372,2
40094324,40094629,306,2
40110488,40110877,390,2
40135196,40135540,345,2
40135601,40135942,342,2
40136006,40136743,738,2
40162760,40163125,366,2
40211687,40212028,342,2
40245566,40245877,312,2
40250108,40250575,468,2
40265984,40266283,300,2
40268642,40268947,306,2
40272407,40272706,300,2
40275071,40275724,654,2
40277048,40277449,402,2
40281344,40281661,318,2
40291703,40292374,672,2
40332077,40332403,327,2
40346798,40347187,390,2
40370261,40370665,405,2
40431695,40432018,324,2
40440986,40441375,390,2
40486799,40488241,1443,2
40529528,40529995,468,2
40535423,40535767,345,2
40547489,40547848,360,2
40550483,40550782,300,2
40563959,40564288,330,2
40581632,40581952,321,2
40602503,40602967,465,2
40613918,40614232,315,2
40621073,40621417,345,2
40699055,40699441,387,2
40743002,40743394,393,2
40748816,40749244,429,2
40754075,40754377,303,2
40759328,40759801,474,2
40761437,40761799,363,2
40772609,40772929,321,2
40786850,40787239,390,2
40869929,40870342,414,2
40931252,40931638,387,2
40933445,40933792,348,2
40969355,40969654,300,2
41036600,41036932,333,2
41050517,41050822,306,2
41061029,41061331,303,2
41103458,41103832,375,2
41116781,41117143,363,2
41120177,41120479,303,2
41134064,41134480,417,2
41140868,41141536,669,2
41149682,41149981,300,2
41176115,41176435,321,2
41177402,41177701,300,2
41233535,41233960,426,2
41262974,41263327,354,2
41268185,41268628,444,2
41281478,41282389,912,2
41288903,41289274,372,2
41320067,41320459,393,2
41336291,41336947,657,2
41339465,41339806,342,2
41340809,41341129,321,2
41345204,41345569,366,2
41359862,41360188,327,2
41367338,41367685,348,2
41371958,41372554,597,2
41380415,41380888,474,2
41415374,41415727,354,2
41432270,41432572,303,2
41450876,41451232,357,2
41464727,41465026,300,2
41476334,41476657,324,2
41510249,41510608,360,2
41518961,41519302,342,2
41617652,41617969,318,2
41621762,41622286,525,2
41689634,41690236,603,2
41690630,41690962,333,2
41702876,41703181,306,2
41778062,41779780,1719,2
41780015,41780317,303,2
41826281,41827363,1083,2
41844479,41844985,507,2
41872358,41872675,318,2
41890799,41891413,615,2
41925950,41926369,420,2
41982167,41982511,345,2
41987318,41987629,312,2
41995304,41995612,309,2
42105443,42106078,636,2
42106142,42106522,381,2
42116792,42117103,312,2
42189338,42189649,312,2
42235490,42235957,468,2
42242714,42243772,1059,2
42243830,42244432,603,2
42321476,42321859,384,2
42336464,42336805,342,2
42348359,42348727,369,2
42370865,42371206,342,2
42379385,42379765,381,2
42387758,42388093,336,2
42407048,42407413,366,2
42473552,42473869,318,2
42477452,42477796,345,2
42481442,42481831,390,2
42484811,42485209,399,2
42501608,42502315,708,2
42502736,42503164,429,2
42503903,42504409,507,2
42516248,42516547,300,2
42532826,42533260,435,2
42537005,42537307,303,2
42538838,42539212,375,2
42564149,42564523,375,2
42564746,42565075,330,2
42637127,42639754,2628,2
42656840,42657175,336,2
42661673,42662251,579,2
42663842,42664834,993,2
42676088,42676522,435,2
42681197,42681634,438,2
42685619,42686815,1197,2
42699071,42699418,348,2
42700898,42701275,378,2
42703253,42703618,366,2
42705044,42705349,306,2
42733952,42734254,303,2
42737096,42737395,300,2
42743270,42743584,315,2
42781145,42781474,330,2
42824864,42825283,420,2
42847628,42848020,393,2
42853034,42853426,393,2
42858554,42858862,309,2
42862523,42862909,387,2
42864434,42865657,1224,2
42871583,42871897,315,2
42896165,42896524,360,2
42898784,42899290,507,2
42905795,42906445,651,2
42924779,42925339,561,2
42930770,42931075,306,2
42941936,42942244,309,2
42953696,42954034,339,2
42967097,42967414,318,2
42973880,42974269,390,2
42991718,42992134,417,2
42997145,42997462,318,2
43032221,43032541,321,2
43053458,43053838,381,2
43073798,43074097,300,2
43080401,43080817,417,2
43105316,43106209,894,2
43107575,43108036,462,2
43116992,43117339,348,2
43155758,43156087,330,2
43167437,43168039,603,2
43179488,43179793,306,2
43195469,43196152,684,2
43221059,43221454,396,2
43284785,43285084,300,2
43298321,43298659,339,2
43317920,43318261,342,2
43337060,43337527,468,2
43347893,43348210,318,2
43357691,43358113,423,2
43362974,43363495,522,2
43364258,43364815,558,2
43373843,43374190,348,2
43383797,43384501,705,2
43384727,43385101,375,2
43447109,43447432,324,2
43459733,43460116,384,2
43468166,43468543,378,2
43475744,43476061,318,2
43501739,43502119,381,2
43509422,43509868,447,2
43592372,43592866,495,2
43594640,43595383,744,2
43608290,43608646,357,2
43609559,43609861,303,2
43661135,43661464,330,2
43661954,43662601,648,2
43663709,43664035,327,2
43683377,43684441,1065,2
43684634,43684957,324,2
43702181,43702591,411,2
43730066,43730365,300,2
43735961,43736275,315,2
43752560,43752874,315,2
43771256,43771621,366,2
43814579,43814929,351,2
43830518,43830880,363,2
43853921,43854340,420,2
43854782,43855108,327,2
43855295,43855621,327,2
43862954,43863277,324,2
43871735,43872286,552,2
43945550,43945861,312,2
43980926,43981321,396,2
43998650,43999531,882,2
44021636,44021974,339,2
44038919,44039245,327,2
44062091,44062396,306,2
44098910,44099239,330,2
44100500,44100832,333,2
44105756,44106136,381,2
44114105,44114458,354,2
44128460,44128870,411,2
44166629,44166931,303,2
44175041,44175391,351,2
44199959,44200276,318,2
44299295,44299897,603,2
44351813,44352130,318,2
44372105,44372461,357,2
44380907,44381224,318,2
44410043,44410468,426,2
44412977,44413309,333,2
44432798,44433244,447,2
44455358,44455678,321,2
44503637,44504041,405,2
44512565,44512870,306,2
44525678,44526151,474,2
44531873,44532217,345,2
44559434,44559778,345,2
44560292,44560639,348,2
44564540,44564905,366,2
44565617,44565940,324,2
44570267,44570965,699,2
44571023,44571412,390,2
44580980,44581384,405,2
44612522,44613034,513,2
44658902,44659243,342,2
44659289,44659954,666,2
44669906,44670268,363,2
44721449,44722180,732,2
44724926,44725285,360,2
44743526,44743834,309,2
44746988,44747380,393,2
44847380,44847847,468,2
44894177,44894563,387,2
44901425,44901889,465,2
44903528,44904289,762,2
44909966,44910424,459,2
44928203,44928610,408,2
44989328,44989729,402,2
44991035,44991436,402,2
45004940,45005275,336,2
45021017,45021493,477,2
45024803,45025129,327,2
45026129,45026530,402,2
45027932,45028315,384,2
45046871,45047353,483,2
45052820,45053140,321,2
45057962,45058276,315,2
45071207,45071530,324,2
45080270,45080596,327,2
45085604,45085942,339,2
45089435,45089734,300,2
45093251,45093619,369,2
45100169,45100549,381,2
45106670,45106969,300,2
45108713,45109123,411,2
45110378,45110803,426,2
45112481,45112795,315,2
45145574,45146251,678,2
45147101,45147418,318,2
45149489,45149968,480,2
45188837,45189148,312,2
45198254,45198565,312,2
45204485,45204790,306,2
45210128,45210433,306,2
45215309,45215653,345,2
45247262,45247585,324,2
45329276,45329590,315,2
45333182,45333511,330,2
45338801,45339178,378,2
45362147,45362479,333,2
45378356,45378673,318,2
45383129,45383560,432,2
45528830,45529234,405,2
45540491,45540805,315,2
45557471,45557785,315,2
45569798,45570139,342,2
45583124,45583513,390,2
45590090,45590590,501,2
45591497,45591877,381,2
45595178,45595486,309,2
45599363,45599671,309,2
45601799,45602131,333,2
45604460,45604864,405,2
45611642,45611947,306,2
45616043,45616348,306,2
45617366,45617785,420,2
45636857,45637183,327,2
45647351,45647728,378,2
45663932,45664402,471,2
45724814,45725197,384,2
45729488,45729805,318,2
45752864,45753283,420,2
45782012,45782863,852,2
45802232,45802642,411,2
45803513,45803983,471,2
45850343,45850654,312,2
45896684,45897145,462,2
45910982,45911281,300,2
45930212,45930568,357,2
45938864,45939259,396,2
45966299,45966964,666,2
45967715,45968029,315,2
45988226,45988525,300,2
45994037,45994336,300,2
46017674,46018084,411,2
46032431,46032748,318,2
46074011,46074328,318,2
46098536,46098853,318,2
46109828,46110199,372,2
46117592,46117912,321,2
46129223,46129585,363,2
46148957,46149877,921,2
46151003,46152673,1671,2
46180562,46180891,330,2
46188425,46188727,303,2
46202462,46202857,396,2
46212389,46212838,450,2
46265159,46266226,1068,2
46273739,46274107,369,2
46286759,46287088,330,2
46309610,46309963,354,2
46363928,46364239,312,2
46366562,46366924,363,2
46390985,46391383,399,2
46416041,46416364,324,2
46422461,46422802,342,2
46423232,46423549,318,2
46429838,46430272,435,2
46430318,46430662,345,2
46445081,46445407,327,2
46463240,46463617,378,2
46472945,46473280,336,2
46488968,46489528,561,2
46579769,46580161,393,2
46595990,46596472,483,2
46643945,46644346,402,2
46667225,46667671,447,2
46671410,46671715,306,2
46675397,46675888,492,2
46676567,46676866,300,2
46678202,46678618,417,2
46681460,46681840,381,2
46683866,46684381,516,2
46688039,46688383,345,2
46690847,46691317,471,2
46693088,46693474,387,2
46693511,46693837,327,2
46695911,46696309,399,2
46711721,46712098,378,2
46717484,46717921,438,2
46744526,46744852,327,2
46782893,46783459,567,2
46812485,46812850,366,2
46833698,46834045,348,2
46840919,46841278,360,2
46847006,46847404,399,2
46853816,46854187,372,2
46857488,46857940,453,2
46860479,46860991,513,2
46862942,46863550,609,2
46865306,46865887,582,2
46870106,46870411,306,2
46870844,46871158,315,2
46873244,46873594,351,2
46894400,46894831,432,2
46898399,46899142,744,2
46899977,46900372,396,2
46902554,46902922,369,2
46903394,46903723,330,2
46903724,46904302,579,2
46905263,46905589,327,2
46907180,46908307,1128,2
46909133,46909537,405,2
46911944,46912375,432,2
46915538,46915867,330,2
46926056,46926388,333,2
46926713,46927228,516,2
46930886,46931218,333,2
46942523,46942861,339,2
46944173,46944613,441,2
46967105,46967653,549,2
46968611,46969021,411,2
46971092,46971466,375,2
46972472,46972807,336,2
46979777,46980178,402,2
46993829,46994557,729,2
46994960,46995694,735,2
46999856,47000605,750,2
47001866,47002414,549,2
47009750,47010196,447,2
47037167,47037484,318,2
47083697,47084050,354,2
47121581,47122018,438,2
47147318,47147635,318,2
47160323,47160652,330,2
47181368,47181691,324,2
47190503,47190832,330,2
47214146,47214466,321,2
47233952,47234290,339,2
47234381,47234737,357,2
47241467,47241943,477,2
47243402,47243749,348,2
47243813,47244190,378,2
47274389,47274757,369,2
47282786,47283226,441,2
47295326,47295694,369,2
47316527,47316931,405,2
47319425,47319790,366,2
47331416,47331760,345,2
47377649,47378098,450,2
47389163,47389468,306,2
47405918,47406409,492,2
47409620,47411971,2352,2
47414114,47414476,363,2
47429333,47429866,534,2
47431847,47432197,351,2
47491478,47491834,357,2
47501687,47502025,339,2
47522339,47522788,450,2
47534756,47535088,333,2
47541125,47541574,450,2
47542253,47542573,321,2
47550599,47550952,354,2
47572523,47573065,543,2
47573705,47574169,465,2
47584292,47584606,315,2
47675645,47675965,321,2
47682965,47683285,321,2
47727905,47728303,399,2
47741402,47741797,396,2
47782145,47782624,480,2
47798885,47799559,675,2
47824064,47824405,342,2
47830433,47830759,327,2
47833874,47834338,465,2
47839862,47840236,375,2
47846840,47847139,300,2
47867045,47867350,306,2
47870783,47871130,348,2
47887496,47887882,387,2
47910617,47910931,315,2
47951189,47951512,324,2
47994686,47995114,429,2
48007748,48008065,318,2
48051011,48051379,369,2
48087617,48088009,393,2
48125054,48125500,447,2
48129491,48129880,390,2
48137033,48137341,309,2
48146228,48146533,306,2
48151352,48151696,345,2
48179003,48179353,351,2
48187946,48188623,678,2
48196688,48196993,306,2
48196994,48197296,303,2
48208316,48208645,330,2
48209585,48209905,321,2
48210776,48211081,306,2
48228047,48228451,405,2
48237464,48237799,336,2
48240788,48241114,327,2
48257183,48257482,300,2
48267881,48268786,906,2
48294977,48295282,306,2
48312953,48313261,309,2
48357608,48357925,318,2
48406790,48407101,312,2
48407951,48408373,423,2
48409505,48410176,672,2
48411710,48412123,414,2
48413579,48413893,315,2
48415004,48415351,348,2
48430994,48431326,333,2
48431435,48431938,504,2
48438281,48438706,426,2
48445574,48445927,354,2
48446264,48446809,546,2
48446846,48447340,495,2
48464852,48465280,429,2
48466616,48466957,342,2
48470963,48471283,321,2
48474392,48474955,564,2
48489242,48489553,312,2
48502580,48502954,375,2
48506156,48506500,345,2
48517733,48518191,459,2
48518675,48519022,348,2
48520532,48520972,441,2
48538985,48539506,522,2
48543236,48543733,498,2
48556370,48556945,576,2
48562637,48563029,393,2
48564989,48565426,438,2
48575276,48575752,477,2
48579842,48580231,390,2
48583472,48583798,327,2
48584084,48584398,315,2
48595907,48596392,486,2
48606884,48607249,366,2
48613535,48613870,336,2
48620069,48620545,477,2
48621059,48621409,351,2
48627146,48627445,300,2
48627866,48628270,405,2
48631472,48631945,474,2
48632594,48633088,495,2
48633908,48634237,330,2
48639839,48640198,360,2
48640556,48640864,309,2
48643691,48644092,402,2
48645515,48645889,375,2
48647159,48647749,591,2
48651503,48652006,504,2
48662582,48663187,606,2
48663419,48664300,882,2
48670634,48670999,366,2
48680819,48681175,357,2
48704777,48705151,375,2
48712118,48712429,312,2
48739766,48740371,606,2
48754190,48754558,369,2
48806198,48806515,318,2
48829580,48829909,330,2
48868604,48868912,309,2
48898772,48899161,390,2
48920822,48921163,342,2
48956720,48957061,342,2
48962861,48963175,315,2
48990257,48990832,576,2
48997037,48997387,351,2
49001606,49001956,351,2
49014740,49015288,549,2
49025771,49026070,300,2
49029992,49030318,327,2
49041509,49041811,303,2
49067594,49067896,303,2
49088642,49088968,327,2
49108145,49108525,381,2
49112201,49112503,303,2
49116950,49117255,306,2
49118888,49119334,447,2
49121993,49122376,384,2
49148477,49148788,312,2
49150820,49151173,354,2
49153838,49154185,348,2
49162259,49162582,324,2
49199183,49199863,681,2
49243865,49244176,312,2
49268756,49269133,378,2
49317446,49317760,315,2
49357853,49358161,309,2
49422113,49422565,453,2
49429034,49429663,630,2
49430000,49430533,534,2
49449299,49449727,429,2
49454927,49455226,300,2
49468598,49468951,354,2
49476971,49477378,408,2
49510535,49510846,312,2
49531115,49533199,2085,2
49539344,49539661,318,2
49550282,49550602,321,2
49554365,49554943,579,2
49564961,49565503,543,2
49573616,49573969,354,2
49588799,49589107,309,2
49589390,49589791,402,2
49593641,49593985,345,2
49623878,49624183,306,2
49639022,49639381,360,2
49642298,49643182,885,2
49643549,49643878,330,2
49647710,49648039,330,2
49648529,49648906,378,2
49650485,49650883,399,2
49652135,49652458,324,2
49655672,49656136,465,2
49660703,49661296,594,2
49662806,49663696,891,2
49680929,49681243,315,2
49685570,49685923,354,2
49697645,49697986,342,2
49699424,49699822,399,2
49700444,49700881,438,2
49704722,49705177,456,2
49710467,49710781,315,2
49722371,49722799,429,2
49728107,49728595,489,2
49740875,49741357,483,2
49786742,49787113,372,2
49788173,49788484,312,2
49795151,49795498,348,2
49798505,49798846,342,2
49804211,49804987,777,2
49806965,49807351,387,2
49811831,49812226,396,2
49839512,49839919,408,2
49859186,49859734,549,2
49860476,49860910,435,2
49872257,49872655,399,2
49880693,49881058,366,2
49903172,49903630,459,2
49904252,49904593,342,2
49911476,49911850,375,2
49918292,49918651,360,2
49919450,49919809,360,2
49954628,49954945,318,2
49967822,49968757,936,2
49972748,49973284,537,2
49986941,49987270,330,2
50016971,50017303,333,2
50019353,50019652,300,2
50025512,50025811,300,2
50064563,50064880,318,2
50087630,50087938,309,2
50126390,50126743,354,2
50127356,50127700,345,2
50135021,50135338,318,2
50136809,50137321,513,2
50141357,50141728,372,2
50141825,50142211,387,2
50154776,50155789,1014,2
50157065,50157685,621,2
50161619,50162041,423,2
50163665,50164273,609,2
50173970,50174470,501,2
50175680,50176078,399,2
50186483,50186884,402,2
50194652,50194960,309,2
50196596,50197009,414,2
50207234,50207632,399,2
50225531,50225875,345,2
50226224,50226595,372,2
50227124,50227462,339,2
50237924,50238415,492,2
50248940,50249248,309,2
50255045,50255497,453,2
50257349,50257690,342,2
50260424,50260918,495,2
50270012,50270380,369,2
50271125,50271484,360,2
50297228,50297554,327,2
50302745,50303251,507,2
50319632,50320018,387,2
50327825,50328184,360,2
50329511,50329921,411,2
50339201,50339590,390,2
50353253,50353744,492,2
50370074,50370448,375,2
50380670,50380969,300,2
50399033,50399344,312,2
50401553,50401942,390,2
50402510,50402812,303,2
50410880,50411257,378,2
50411870,50412178,309,2
50415509,50415946,438,2
50423618,50424031,414,2
50433830,50434456,627,2
50436941,50437315,375,2
50441399,50441737,339,2
50452103,50452417,315,2
50465744,50466079,336,2
50467904,50468242,339,2
50470853,50471263,411,2
50482586,50483050,465,2
50483357,50483749,393,2
50487152,50487481,330,2
50487893,50488306,414,2
50493680,50494006,327,2
50500166,50500465,300,2
50505998,50506480,483,2
50517377,50517727,351,2
50518301,50518834,534,2
50534627,50535196,570,2
50536751,50537434,684,2
50541986,50542315,330,2
50545388,50545777,390,2
50548931,50549233,303,2
50552129,50552623,495,2
50553884,50554255,372,2
50560055,50560396,342,2
50572010,50572399,390,2
50573987,50574295,309,2
50629424,50629747,324,2
50668559,50668909,351,2
50674910,50675308,399,2
50689343,50689657,315,2
50722733,50723101,369,2
50734451,50734786,336,2
50735300,50735620,321,2
50742239,50742787,549,2
50770919,50771266,348,2
50788652,50789122,471,2
50806685,50807029,345,2
50823362,50823799,438,2
50828336,50828644,309,2
50872712,50873035,324,2
50915246,50915629,384,2
50947832,50948263,432,2
50982260,50982655,396,2
51016172,51016504,333,2
51060905,51061507,603,2
51093380,51093853,474,2
51095879,51096190,312,2
51120797,51121168,372,2
51171755,51172096,342,2
51198002,51198349,348,2
51204101,51204961,861,2
51212171,51212581,411,2
51228614,51228988,375,2
51260222,51260575,354,2
51261257,51261622,366,2
51262733,51263479,747,2
51266057,51266674,618,2
51281177,51281524,348,2
51308414,51308788,375,2
51332306,51332659,354,2
51341768,51342094,327,2
51350291,51350614,324,2
51358979,51359476,498,2
51374681,51375196,516,2
51378020,51378445,426,2
51380987,51381559,573,2
51381716,51382363,648,2
51387587,51387892,306,2
51390341,51390652,312,2
51391400,51394072,2673,2
51402989,51403402,414,2
51416033,51416515,483,2
51449594,51449929,336,2
51457316,51457972,657,2
51458036,51458785,750,2
51459863,51461857,1995,2
51475130,51475453,324,2
51481034,51481375,342,2
51499100,51499516,417,2
51519764,51520063,300,2
51538460,51538858,399,2
51548081,51548560,480,2
51582107,51582514,408,2
51594092,51594406,315,2
51606647,51607045,399,2
51607787,51608497,711,2
51622430,51622882,453,2
51632135,51632476,342,2
51641681,51642007,327,2
51645551,51645946,396,2
51647951,51648271,321,2
51651191,51651562,372,2
51651614,51652165,552,2
51670535,51670843,309,2
51686642,51686953,312,2
51707822,51708124,303,2
51708713,51709039,327,2
51709919,51710233,315,2
51715628,51716218,591,2
51722228,51722584,357,2
51747632,51747958,327,2
51763742,51764044,303,2
51776570,51776890,321,2
51777953,51778276,324,2
51787202,51787618,417,2
51794207,51794563,357,2
51813536,51814102,567,2
51830360,51830728,369,2
51852623,51852931,309,2
51854543,51854890,348,2
51864527,51864847,321,2
51891206,51891523,318,2
51907583,51907900,318,2
51921212,51921565,354,2
51923189,51923548,360,2
51936386,51936694,309,2
51947117,51947428,312,2
51955913,51956317,405,2
51960548,51960922,375,2
51964724,51965143,420,2
51967088,51967447,360,2
51972812,51973258,447,2
51976997,51977383,387,2
51980939,51981355,417,2
51984065,51984367,303,2
51990014,51990334,321,2
51994157,51994483,327,2
51995546,51995884,339,2
52006571,52006876,306,2
52021616,52021930,315,2
52028897,52029253,357,2
52031888,52032310,423,2
52034924,52035334,411,2
52035389,52035718,330,2
52038470,52038904,435,2
52045712,52046449,738,2
52048346,52048657,312,2
52055192,52055515,324,2
52056023,52056556,534,2
52057154,52057639,486,2
52063310,52063681,372,2
52064675,52064992,318,2
52068326,52068646,321,2
52071074,52071514,441,2
52078817,52079188,372,2
52094243,52094599,357,2
52095296,52095616,321,2
52097315,52097650,336,2
52121282,52121716,435,2
52129358,52129744,387,2
52135598,52135972,375,2
52140467,52140880,414,2
52143683,52144024,342,2
52148975,52149415,441,2
52157702,52158037,336,2
52175954,52176592,639,2
52179182,52179496,315,2
52184471,52184860,390,2
52221815,52222327,513,2
52223975,52224337,363,2
52232285,52232587,303,2
52248593,52248892,300,2
52293086,52293436,351,2
52303418,52303885,468,2
52311458,52312057,600,2
52315091,52315399,309,2
52317875,52318234,360,2
52322087,52322389,303,2
52325276,52325647,372,2
52327130,52327495,366,2
52327892,52328248,357,2
52344389,52344892,504,2
52346051,52346368,318,2
52347068,52347406,339,2
52347503,52347886,384,2
52349060,52349407,348,2
52355411,52355935,525,2
52360928,52361356,429,2
52363016,52363315,300,2
52363721,52364149,429,2
52385987,52386340,354,2
52386671,52387084,414,2
52391501,52391860,360,2
52396940,52397245,306,2
52398923,52399240,318,2
52409906,52410319,414,2
52420865,52421323,459,2
52439225,52439884,660,2
52441907,52442269,363,2
52444136,52445401,1266,2
52446353,52446709,357,2
52447577,52448206,630,2
52469354,52469659,306,2
52471256,52471648,393,2
52474175,52474504,330,2
52477403,52477744,342,2
52479989,52480519,531,2
52485065,52485436,372,2
52487642,52488409,768,2
52489313,52489777,465,2
52490102,52490416,315,2
52492118,52492657,540,2
52503890,52504342,453,2
52504388,52504690,303,2
52512137,52512571,435,2
52512659,52513105,447,2
52514228,52514527,300,2
52516751,52517113,363,2
52523222,52523542,321,2
52533887,52534453,567,2
52603853,52604155,303,2
52614524,52614928,405,2
52632710,52633030,321,2
52638317,52638643,327,2
52677155,52677517,363,2
52693487,52693831,345,2
52700081,52700494,414,2
52712402,52712851,450,2
52714403,52714963,561,2
52721285,52721590,306,2
52770773,52771273,501,2
52781075,52781401,327,2
52784900,52785472,573,2
52803212,52803697,486,2
52805135,52805464,330,2
52807589,52807990,402,2
52809083,52809532,450,2
52813337,52813693,357,2
52814030,52814500,471,2
52817708,52818067,360,2
52818479,52818790,312,2
52841711,52842061,351,2
52845275,52845616,342,2
52852073,52852432,360,2
52857221,52857607,387,2
52863857,52864174,318,2
52870478,52870861,384,2
52932866,52933171,306,2
52955492,52955803,312,2
52958819,52959181,363,2
52994501,52994815,315,2
53046092,53046580,489,2
53046743,53047234,492,2
53074406,53074756,351,2
53109965,53110345,381,2
53116235,53116621,387,2
53171051,53171557,507,2
53173007,53173492,486,2
53173760,53174062,303,2
53175587,53176021,435,2
53176064,53176369,306,2
53180402,53180713,312,2
53180951,53181271,321,2
53186381,53186680,300,2
53188682,53188984,303,2
53192633,53192998,366,2
53222633,53222932,300,2
53226032,53226598,567,2
53233079,53233522,444,2
53239376,53239681,306,2
53244428,53244766,339,2
53256344,53256715,372,2
53271266,53271619,354,2
53280617,53280919,303,2
53299865,53300188,324,2
53319086,53319397,312,2
53322272,53322574,303,2
53322593,53322991,399,2
53358242,53358598,357,2
53375360,53375707,348,2
53393252,53394226,975,2
53394245,53394847,603,2
53395091,53395513,423,2
53415185,53415517,333,2
53458361,53458672,312,2
53509007,53509330,324,2
53524841,53525188,348,2
53572148,53572639,492,2
53577392,53577691,300,2
53583482,53583784,303,2
53651660,53651965,306,2
53664083,53664436,354,2
53707112,53707444,333,2
53744045,53744425,381,2
53745428,53745799,372,2
53746226,53746537,312,2
53775917,53776231,315,2
53782907,53783281,375,2
53784059,53784478,420,2
53788418,53788777,360,2
53804396,53804710,315,2
53806043,53806372,330,2
53811545,53811844,300,2
53819336,53819638,303,2
53841215,53841622,408,2
53850065,53850442,378,2
53883668,53884042,375,2
53913869,53914198,330,2
53956868,53957170,303,2
53957882,53958190,309,2
53977853,53978230,378,2
53979461,53980003,543,2
53987519,53987872,354,2
54052922,54053239,318,2
54072329,54072697,369,2
54076649,54076954,306,2
54110081,54110386,306,2
54121127,54122203,1077,2
54188162,54188497,336,2
54229112,54229432,321,2
54287342,54288016,675,2
54289019,54289693,675,2
54290300,54290812,513,2
54297413,54297910,498,2
