"Start","Stop","Length","Frame"
9200900,9201235,336,2
9234461,9234802,342,2
9366800,9367174,375,2
9370928,9371290,363,2
9417893,9418201,309,2
9512840,9513196,357,2
9549671,9550081,411,2
9567194,9567547,354,2
9595340,9595849,510,2
9705188,9705520,333,2
9779984,9780349,366,2
9829883,9830311,429,2
9864752,9865057,306,2
9918989,9919339,351,2
10070468,10070926,459,2
10107395,10107724,330,2
10119911,10120231,321,2
10185548,10185850,303,2
10250276,10251244,969,2
10285004,10285384,381,2
10442297,10442701,405,2
10443104,10443535,432,2
10464449,10464760,312,2
10553249,10553557,309,2
10803770,10804105,336,2
10894352,10894693,342,2
10953707,10954261,555,2
11023064,11023393,330,2
11219741,11220043,303,2
11275664,11275966,303,2
11322542,11322871,330,2
11529494,11529817,324,2
11558462,11559037,576,2
11617223,11617639,417,2
11691884,11692336,453,2
11766326,11766676,351,2
11850263,11850577,315,2
12121847,12122179,333,2
12183185,12183562,378,2
12194651,12194989,339,2
12250946,12251245,300,2
12379532,12380149,618,2
12399347,12399661,315,2
12497948,12498256,309,2
12521750,12522094,345,2
12535580,12535894,315,2
12588164,12588487,324,2
12932474,12932779,306,2
12951881,12952357,477,2
13156667,13157032,366,2
13212896,13213228,333,2
13257455,13257847,393,2
13383137,13383442,306,2
13387421,13387843,423,2
13426814,13427158,345,2
13430270,13430611,342,2
13499093,13499545,453,2
13581173,13581523,351,2
13663844,13664221,378,2
13820234,13820557,324,2
13853060,13853386,327,2
13890143,13890475,333,2
13994777,13995145,369,2
14137133,14137465,333,2
14310575,14310904,330,2
14311229,14311567,339,2
14442563,14443009,447,2
14443499,14443801,303,2
14567558,14567872,315,2
14592575,14592883,309,2
14698691,14699020,330,2
14699234,14699617,384,2
14718857,14719300,444,2
14783408,14783806,399,2
14806598,14807008,411,2
14880701,14881267,567,2
14998139,14998549,411,2
15067115,15067507,393,2
15071309,15071671,363,2
15086201,15086557,357,2
15208655,15209041,387,2
15237950,15238396,447,2
15601523,15601861,339,2
15648992,15649342,351,2
15763925,15764302,378,2
15875579,15876028,450,2
15997415,15997750,336,2
16214285,16214584,300,2
16313273,16313602,330,2
16381595,16381981,387,2
16452191,16452526,336,2
16462418,16462726,309,2
16491329,16491634,306,2
16535117,16535416,300,2
16575143,16575454,312,2
16600637,16600999,363,2
16644983,16645408,426,2
16688303,16688665,363,2
16732835,16733236,402,2
16817759,16818172,414,2
16904069,16904413,345,2
16921769,16922068,300,2
17026685,17027005,321,2
17052500,17052841,342,2
17107733,17108131,399,2
17179658,17179975,318,2
17303159,17303518,360,2
17351492,17351836,345,2
17369687,17370067,381,2
17655137,17655457,321,2
17748149,17748547,399,2
17764883,17765272,390,2
18237302,18237739,438,2
18238664,18239008,345,2
18269015,18269518,504,2
18341627,18341935,309,2
18342584,18342925,342,2
18380108,18380434,327,2
18404375,18404731,357,2
18428453,18428893,441,2
18636221,18636532,312,2
18652544,18652873,330,2
18775631,18775990,360,2
18820856,18821155,300,2
18822791,18823171,381,2
18859274,18859594,321,2
18916871,18917200,330,2
19063721,19064095,375,2
19074191,19074511,321,2
19105445,19105759,315,2
19105874,19106323,450,2
19156268,19156642,375,2
19175393,19175788,396,2
19278758,19279174,417,2
19283819,19284133,315,2
19307948,19308421,474,2
19337393,19337722,330,2
19404740,19405114,375,2
19425311,19425637,327,2
19514018,19514395,378,2
19571213,19571530,318,2
19590065,19590451,387,2
20068415,20068783,369,2
20271710,20272198,489,2
20309675,20310124,450,2
20316542,20316874,333,2
20494292,20494606,315,2
20553323,20553667,345,2
20713016,20713429,414,2
20747150,20747485,336,2
20756135,20757076,942,2
20782826,20783128,303,2
20797175,20797540,366,2
20807696,20808016,321,2
20834381,20834893,513,2
20840780,20841100,321,2
20881376,20881747,372,2
20923580,20923918,339,2
20953253,20953594,342,2
20958536,20958850,315,2
20960249,20960692,444,2
21003974,21004315,342,2
21021317,21021634,318,2
21048551,21048886,336,2
21073442,21073807,366,2
21075578,21075937,360,2
21086885,21087202,318,2
21113879,21114181,303,2
21160082,21160528,447,2
21254921,21255337,417,2
21343856,21344167,312,2
21432377,21433063,687,2
21456875,21457291,417,2
21509903,21510289,387,2
21600977,21601321,345,2
21685082,21685387,306,2
21696821,21697153,333,2
21855764,21856072,309,2
22074032,22074370,339,2
22074485,22074841,357,2
22128902,22129258,357,2
22154612,22154947,336,2
22186766,22187068,303,2
22266713,22267027,315,2
22272650,22273069,420,2
22324022,22324333,312,2
22354904,22355218,315,2
22389443,22389757,315,2
22540271,22540762,492,2
22666577,22666924,348,2
22688981,22689286,306,2
22706498,22706857,360,2
22888442,22888747,306,2
23083175,23083477,303,2
23108066,23108611,546,2
23457764,23458198,435,2
23529929,23530276,348,2
23541968,23542297,330,2
23587742,23588104,363,2
23601431,23601766,336,2
23635565,23635978,414,2
23662604,23663053,450,2
23678111,23678425,315,2
23689520,23689837,318,2
23718287,23718607,321,2
23816966,23817268,303,2
23851502,23851831,330,2
23962715,23963020,306,2
24039467,24039775,309,2
24047813,24048115,303,2
24121799,24122125,327,2
24239792,24240106,315,2
24242720,24243100,381,2
24297404,24297868,465,2
24333539,24333976,438,2
24336848,24337150,303,2
24377414,24377749,336,2
24429800,24430108,309,2
24621482,24621796,315,2
24702875,24703177,303,2
24867728,24868030,303,2
24950084,24950686,603,2
25158218,25158565,348,2
25288268,25288600,333,2
25311890,25312201,312,2
25435181,25435501,321,2
25500908,25501279,372,2
25560992,25561327,336,2
25634039,25634362,324,2
25677998,25678303,306,2
25744271,25744708,438,2
25981379,25981936,558,2
26139839,26140183,345,2
26336492,26336884,393,2
26386577,26386894,318,2
26462054,26462395,342,2
26503136,26503486,351,2
26536250,26536870,621,2
26610752,26611126,375,2
26931659,26931985,327,2
26947673,26948047,375,2
26975891,26976208,318,2
27013106,27013453,348,2
27013499,27013837,339,2
27052340,27052696,357,2
27069761,27070114,354,2
29474177,29474599,423,2
29595509,29595817,309,2
29597981,29598862,882,2
29695118,29697610,2493,2
30578780,30579295,516,2
30755528,30755881,354,2
30837119,30837481,363,2
30929549,30929890,342,2
31001849,31002151,303,2
31142954,31143253,300,2
31145906,31146211,306,2
31211549,31211878,330,2
31258190,31258552,363,2
31268672,31269052,381,2
31316744,31317160,417,2
31344311,31344883,573,2
31435955,31436512,558,2
31488347,31488649,303,2
31722767,31723084,318,2
31917746,31918084,339,2
32409569,32409895,327,2
32472734,32473093,360,2
32527607,32527921,315,2
32651420,32651743,324,2
32686580,32687026,447,2
32896577,32897032,456,2
32929148,32929498,351,2
33026540,33026947,408,2
33040115,33040456,342,2
33128645,33128971,327,2
33262223,33262591,369,2
33453212,33453532,321,2
33538745,33539059,315,2
33646676,33647038,363,2
33740438,33740737,300,2
33759785,33760084,300,2
33847751,33848059,309,2
33941465,33941803,339,2
34047149,34047514,366,2
34056656,34056961,306,2
34095182,34095514,333,2
34191497,34191814,318,2
34272587,34273093,507,2
34599080,34599400,321,2
34672988,34673407,420,2
34678748,34679233,486,2
34776086,34776397,312,2
35090072,35090419,348,2
35177717,35178031,315,2
35759591,35759908,318,2
35808065,35808415,351,2
35924525,35924986,462,2
36004646,36005071,426,2
36026717,36027124,408,2
36049055,36049597,543,2
36053525,36053878,354,2
36438803,36439156,354,2
36504845,36505186,342,2
36747056,36747415,360,2
36783713,36784300,588,2
36974399,36974746,348,2
36977453,36977788,336,2
37066769,37067095,327,2
37126148,37126456,309,2
37240037,37240366,330,2
37408151,37408540,390,2
37515254,37515574,321,2
37561778,37562077,300,2
37562507,37562815,309,2
37666916,37667215,300,2
37736267,37736638,372,2
37790126,37790503,378,2
37800386,37800844,459,2
37810586,37810990,405,2
37890437,37890748,312,2
37940729,37941196,468,2
37973558,37973875,318,2
37976720,37977064,345,2
37988087,37988443,357,2
38046848,38047258,411,2
38169011,38169319,309,2
38173070,38173435,366,2
38180264,38180719,456,2
38305682,38306008,327,2
38360516,38360896,381,2
38421761,38422189,429,2
38445182,38445658,477,2
38649101,38649430,330,2
38788391,38788762,372,2
39037841,39038173,333,2
39127502,39127804,303,2
39159011,39159310,300,2
39190406,39190711,306,2
39447698,39448033,336,2
39479405,39479719,315,2
39552695,39553000,306,2
39553151,39553468,318,2
39757169,39757507,339,2
39779396,39779767,372,2
39829649,39830065,417,2
39922979,39923404,426,2
39957071,39957397,327,2
40184831,40185136,306,2
40198832,40199242,411,2
40202615,40202920,306,2
40319978,40320307,330,2
40322411,40322752,342,2
40347035,40347373,339,2
40438136,40438543,408,2
40444919,40445293,375,2
40457618,40458118,501,2
40470350,40470679,330,2
40474796,40475233,438,2
40485998,40486300,303,2
40637204,40637521,318,2
40663430,40663732,303,2
40779065,40779367,303,2
40979783,40980088,306,2
41054048,41054389,342,2
41124536,41124952,417,2
41183822,41184328,507,2
41197139,41197480,342,2
41303450,41303776,327,2
41356319,41356825,507,2
41529482,41529781,300,2
41611391,41611711,321,2
41644301,41644627,327,2
41705741,41706220,480,2
41890730,41891035,306,2
41900639,41900950,312,2
41936087,41936788,702,2
41946536,41946859,324,2
41962565,41962873,309,2
42000155,42000463,309,2
42015689,42016123,435,2
42184646,42185011,366,2
42188594,42188914,321,2
42225224,42225523,300,2
42337400,42337795,396,2
42541613,42541912,300,2
42593981,42594310,330,2
42717080,42717397,318,2
42733019,42733591,573,2
42845825,42846199,375,2
43025525,43026139,615,2
43050764,43051075,312,2
43077149,43077523,375,2
43203227,43203532,306,2
43215428,43215790,363,2
43255919,43256218,300,2
43340462,43340782,321,2
43366454,43366816,363,2
43428251,43428577,327,2
43460690,43461037,348,2
43516496,43516888,393,2
43807271,43807591,321,2
43962995,43963363,369,2
43964276,43964581,306,2
44014115,44014573,459,2
44038196,44038525,330,2
44155991,44156383,393,2
44254937,44255275,339,2
44352956,44353384,429,2
44433989,44434291,303,2
44437352,44437774,423,2
44466863,44467324,462,2
44719841,44720152,312,2
44795645,44795953,309,2
44868887,44869258,372,2
44898659,44899063,405,2
44941055,44942065,1011,2
45146003,45146320,318,2
45156332,45156721,390,2
45173243,45173605,363,2
45184175,45184585,411,2
45267902,45268252,351,2
45276632,45276994,363,2
45285668,45286030,363,2
45328064,45328381,318,2
45335351,45335695,345,2
45335957,45336340,384,2
45336344,45336673,330,2
45337091,45337396,306,2
45536960,45537292,333,2
45540074,45540595,522,2
45562427,45562912,486,2
45589622,45589924,303,2
45601994,45602332,339,2
45622970,45623413,444,2
45627011,45627340,330,2
45629825,45630187,363,2
45701639,45702022,384,2
45776723,45777109,387,2
45969968,45970324,357,2
45987290,45987625,336,2
46060805,46061107,303,2
46122596,46123009,414,2
46176134,46176505,372,2
46289135,46289482,348,2
46295255,46295767,513,2
46415420,46415719,300,2
46437887,46438213,327,2
46447379,46447708,330,2
46600034,46600342,309,2
46602065,46602400,336,2
46782683,46783024,342,2
46837235,46837630,396,2
46902737,46903090,354,2
46908509,46908829,321,2
46935734,46936273,540,2
46984163,46984492,330,2
46994738,46995058,321,2
47066870,47067169,300,2
47293979,47294479,501,2
47306606,47306986,381,2
47349995,47350393,399,2
47429279,47429581,303,2
47534570,47534923,354,2
47571284,47571883,600,2
47598047,47598391,345,2
47690111,47690476,366,2
47705918,47706265,348,2
47761925,47762314,390,2
47800256,47800642,387,2
47854805,47855212,408,2
47956565,47956906,342,2
47960246,47960545,300,2
48188927,48189313,387,2
48248078,48248491,414,2
48286988,48287323,336,2
48333284,48333616,333,2
48369800,48370147,348,2
48404414,48404719,306,2
48408596,48408898,303,2
48410420,48410722,303,2
48421022,48421390,369,2
48428522,48428911,390,2
48579596,48579997,402,2
48618092,48618439,348,2
48714380,48714763,384,2
48727280,48727594,315,2
48790460,48790804,345,2
48795080,48795538,459,2
48870218,48870538,321,2
48891569,48892072,504,2
49019867,49020214,348,2
49032347,49032763,417,2
49169864,49170427,564,2
49225010,49225348,339,2
49240235,49240591,357,2
49270475,49270906,432,2
49317677,49317976,300,2
49334936,49335265,330,2
49341272,49341586,315,2
49372772,49373314,543,2
49373606,49374010,405,2
49378427,49378765,339,2
49490390,49490698,309,2
49525886,49526374,489,2
49531748,49532125,378,2
49542080,49542415,336,2
49568768,49569079,312,2
49622981,49623451,471,2
49729061,49729375,315,2
49747415,49747876,462,2
49867637,49868044,408,2
49890716,49891132,417,2
49964675,49965082,408,2
49967675,49967992,318,2
49972076,49972384,309,2
50022311,50022628,318,2
50088455,50088775,321,2
50184452,50184763,312,2
50480393,50480893,501,2
50614760,50615095,336,2
50955359,50955880,522,2
50965823,50966155,333,2
50982098,50982406,309,2
51075461,51075775,315,2
51112352,51112696,345,2
51373265,51373594,330,2
51412406,51413074,669,2
51424286,51424714,429,2
51454952,51455287,336,2
51536678,51537043,366,2
51591416,51591739,324,2
51615146,51615463,318,2
51652733,51653056,324,2
51863657,51863992,336,2
51910610,51910999,390,2
51989522,51989935,414,2
52017572,52017979,408,2
52070870,52071214,345,2
52102790,52103116,327,2
52300475,52300807,333,2
52308323,52308694,372,2
52313273,52313587,315,2
52362680,52363018,339,2
52423052,52423393,342,2
52444805,52445341,537,2
52642604,52642936,333,2
52689968,52690297,330,2
52808117,52808497,381,2
52827395,52827721,327,2
52964288,52964593,306,2
53052116,53052418,303,2
53088095,53088487,393,2
53174492,53174833,342,2
53322278,53322673,396,2
53494004,53494366,363,2
53548805,53549125,321,2
53563058,53563573,516,2
53655701,53656141,441,2
53677994,53678305,312,2
53690975,53691298,324,2
53724878,53725183,306,2
53782187,53782513,327,2
53817266,53817565,300,2
53896355,53896798,444,2
54000656,54001006,351,2
54126653,54126955,303,2
54259994,54260308,315,2
54296624,54296959,336,2
54352130,54352531,402,2
54382232,54382597,366,2
54466724,54467023,300,2
54501620,54501931,312,2
54510098,54510415,318,2
54538076,54538468,393,2
54551384,54551749,366,2
54553433,54553816,384,2
54557648,54557956,309,2
54746348,54746776,429,2
54783563,54783970,408,2
54786146,54786463,318,2
54818453,54818761,309,2
54851528,54851875,348,2
54857216,54857599,384,2
54917537,54917836,300,2
54918482,54918826,345,2
54936464,54936781,318,2
54941492,54941812,321,2
54973307,54973687,381,2
55144481,55144789,309,2
55156877,55157245,369,2
55176311,55176694,384,2
55266722,55267342,621,2
55292273,55292650,378,2
55298240,55298551,312,2
55388354,55388698,345,2
55424597,55424935,339,2
55599668,55600063,396,2
55622513,55622866,354,2
55634423,55634803,381,2
55732049,55732354,306,2
55762265,55762570,306,2
55857962,55858267,306,2
55875650,55875970,321,2
55894208,55894531,324,2
55950152,55950481,330,2
56063627,56063926,300,2
56071277,56071594,318,2
56300000,56300392,393,2
56506313,56506633,321,2
56577407,56577907,501,2
56588030,56588497,468,2
56692175,56692489,315,2
56716724,56717023,300,2
56795660,56795992,333,2
56844689,56845069,381,2
56846486,56846842,357,2
56865293,56865787,495,2
56942450,56942761,312,2
57022316,57022846,531,2
57091508,57092122,615,2
57239987,57240325,339,2
57290222,57290587,366,2
57324563,57324928,366,2
57342275,57342592,318,2
57463604,57463906,303,2
57531932,57532255,324,2
57756368,57756841,474,2
57833858,57834187,330,2
57836210,57836575,366,2
57857657,57858103,447,2
57947756,57948118,363,2
57980372,57980698,327,2
58035959,58036279,321,2
58197275,58197574,300,2
58201397,58201783,387,2
58381646,58381999,354,2
58469516,58469860,345,2
58504964,58505305,342,2
58563872,58564180,309,2
58579571,58580020,450,2
58581623,58581967,345,2
58589090,58589515,426,2
58688471,58688809,339,2
58716488,58716793,306,2
58735574,58735888,315,2
58822571,58823008,438,2
58859201,58859551,351,2
58923911,58924210,300,2
58959257,58959565,309,2
59100029,59100361,333,2
59349149,59349508,360,2
59350583,59350882,300,2
59406728,59407228,501,2
59412569,59412928,360,2
59439083,59439403,321,2
59512259,59512717,459,2
59520803,59521162,360,2
59543318,59543620,303,2
59607362,59607688,327,2
59640497,59640847,351,2
59835755,59836108,354,2
59940731,59941150,420,2
59969813,59970205,393,2
60031181,60031513,333,2
60057149,60057454,306,2
60094511,60094846,336,2
60161678,60162124,447,2
60268313,60268651,339,2
60313097,60313513,417,2
60485087,60485509,423,2
60604727,60605050,324,2
60633125,60633430,306,2
60737462,60737884,423,2
60758576,60758875,300,2
60791624,60792022,399,2
60880529,60880849,321,2
60960713,60961036,324,2
61086170,61086538,369,2
61087571,61087876,306,2
61137305,61137619,315,2
61227602,61228057,456,2
61271774,61272073,300,2
61459919,61460242,324,2
61529345,61529785,441,2
61541582,61541887,306,2
61545134,61545523,390,2
61614740,61615264,525,2
61680314,61680658,345,2
61700165,61700470,306,2
61922171,61922743,573,2
61992554,61992898,345,2
62013161,62013634,474,2
62035502,62035810,309,2
62083181,62083489,309,2
62322260,62322664,405,2
62331263,62331568,306,2
62361317,62361814,498,2
62368391,62368708,318,2
62375636,62375953,318,2
62417891,62418301,411,2
62467637,62467954,318,2
62484686,62485087,402,2
62541368,62541679,312,2
62611634,62612017,384,2
62670554,62670889,336,2
62699387,62699695,309,2
62713871,62714182,312,2
62715251,62715571,321,2
62790029,62790340,312,2
62803388,62803735,348,2
62815775,62816104,330,2
62853047,62853400,354,2
62860283,62860612,330,2
62921180,62921479,300,2
62996309,62996650,342,2
63001679,63002062,384,2
63145436,63145774,339,2
63196115,63196420,306,2
63211628,63212083,456,2
63286643,63286969,327,2
63310502,63310942,441,2
63463712,63464071,360,2
63519218,63519541,324,2
63576692,63577024,333,2
63611729,63612187,459,2
63674393,63674704,312,2
63734174,63734539,366,2
63741482,63741781,300,2
63888944,63889249,306,2
63902681,63903043,363,2
63945191,63945541,351,2
63965444,63966004,561,2
63981158,63981463,306,2
64037081,64037386,306,2
64158113,64158625,513,2
64164383,64164691,309,2
64175948,64176409,462,2
64330775,64331125,351,2
64371038,64371763,726,2
64385750,64386079,330,2
64455656,64455973,318,2
64507238,64507597,360,2
64542041,64542358,318,2
64602164,64602556,393,2
64652924,64653247,324,2
64681874,64682182,309,2
64704674,64704985,312,2
64722248,64722556,309,2
64741724,64742215,492,2
64807538,64807867,330,2
64813031,64813354,324,2
64824551,64824913,363,2
64979111,64979434,324,2
64980443,64980829,387,2
64996439,64996978,540,2
65080904,65081251,348,2
65090429,65090758,330,2
65118134,65118445,312,2
65160947,65161354,408,2
65187713,65188051,339,2
65210912,65211346,435,2
65221709,65222044,336,2
65304779,65305099,321,2
65371742,65372110,369,2
65404943,65405398,456,2
65410316,65410705,390,2
65442806,65443126,321,2
65480471,65481085,615,2
65497910,65498290,381,2
65674349,65674690,342,2
65699339,65699641,303,2
65707856,65708158,303,2
65939219,65939557,339,2
65989811,65990248,438,2
66017333,66017701,369,2
66053954,66054268,315,2
66099251,66099562,312,2
66191378,66191785,408,2
66281327,66281632,306,2
66426623,66426967,345,2
66432533,66432847,315,2
66440642,66441013,372,2
66444707,66445015,309,2
66531779,66532081,303,2
66575495,66575803,309,2
66601757,66602092,336,2
66718571,66718930,360,2
66730313,66730627,315,2
66759881,66760204,324,2
66791393,66791698,306,2
66791774,66792082,309,2
66833105,66833788,684,2
66890498,66890803,306,2
66912377,66912748,372,2
66951488,66951793,306,2
66963614,66963922,309,2
66965015,66965320,306,2
66975482,66975916,435,2
67066454,67066867,414,2
67073312,67073644,333,2
67131395,67131694,300,2
67275977,67276279,303,2
67337213,67337536,324,2
67364429,67364743,315,2
67364954,67365286,333,2
67371641,67371976,336,2
67381949,67382293,345,2
67420040,67420480,441,2
67421525,67421824,300,2
67443776,67444117,342,2
67488371,67488676,306,2
67640360,67640668,309,2
67651724,67652098,375,2
67722662,67723093,432,2
67725860,67726234,375,2
67730705,67731052,348,2
67731530,67732102,573,2
67734521,67734820,300,2
67760891,67761322,432,2
67762457,67762789,333,2
67815692,67816060,369,2
67820318,67820668,351,2
67823090,67823440,351,2
67843055,67843372,318,2
67880687,67881235,549,2
67914350,67914685,336,2
68017220,68017621,402,2
68045153,68045515,363,2
68065655,68065954,300,2
68083079,68083429,351,2
68088596,68088907,312,2
68111828,68112226,399,2
68115047,68115367,321,2
68117804,68118445,642,2
68120222,68120641,420,2
68137397,68137843,447,2
68140967,68141314,348,2
68147471,68147875,405,2
68155346,68155723,378,2
68165825,68166232,408,2
68166776,68167093,318,2
68167775,68168203,429,2
68169548,68169922,375,2
68177117,68177539,423,2
68184659,68184970,312,2
68221061,68221360,300,2
68228912,68229214,303,2
68240387,68240749,363,2
68269385,68269873,489,2
68347256,68347561,306,2
68355293,68355619,327,2
68420717,68421322,606,2
68421857,68423077,1221,2
68423192,68423521,330,2
68430824,68431141,318,2
68450006,68450374,369,2
68454848,68455438,591,2
68465156,68465554,399,2
68466965,68467678,714,2
68472008,68472382,375,2
68475080,68475388,309,2
68483420,68483854,435,2
68499431,68499931,501,2
68508071,68508661,591,2
68510471,68511211,741,2
68542499,68542846,348,2
68575076,68575480,405,2
68592026,68592577,552,2
68600102,68600536,435,2
68609048,68609443,396,2
68609492,68609887,396,2
68610491,68611135,645,2
68629766,68630146,381,2
68641841,68642200,360,2
68659001,68659372,372,2
68698370,68698678,309,2
68701649,68702068,420,2
68735639,68736046,408,2
68761970,68762326,357,2
68812295,68812606,312,2
68828903,68829241,339,2
68830070,68830444,375,2
68833331,68833933,603,2
68872634,68872942,309,2
68874551,68874916,366,2
68880956,68881312,357,2
68894717,68895157,441,2
68895314,68895688,375,2
68896454,68896756,303,2
68900651,68901214,564,2
68903630,68903995,366,2
68919914,68920234,321,2
68922998,68923627,630,2
68925977,68926279,303,2
68928965,68929297,333,2
68938856,68939182,327,2
68964653,68965180,528,2
68967551,68967859,309,2
68969918,68970298,381,2
68976449,68976748,300,2
68983823,68984158,336,2
68998721,68999077,357,2
69000335,69000700,366,2
69021422,69021754,333,2
69040175,69040474,300,2
69074477,69074824,348,2
69134300,69134668,369,2
69137951,69138307,357,2
69140825,69141427,603,2
69239435,69239941,507,2
69247733,69248527,795,2
69275348,69275698,351,2
69281738,69282157,420,2
69311828,69312175,348,2
69326621,69326944,324,2
69449477,69449833,357,2
69459923,69460249,327,2
69509912,69510283,372,2
69559451,69559771,321,2
69562145,69562444,300,2
69563747,69564154,408,2
69566621,69566974,354,2
69575816,69576349,534,2
69598601,69598915,315,2
69616457,69616861,405,2
69634718,69635053,336,2
69676397,69676708,312,2
69707807,69708163,357,2
69794201,69794521,321,2
69863027,69863410,384,2
69887546,69887875,330,2
70023191,70023508,318,2
70029374,70029823,450,2
70118984,70119301,318,2
70131569,70131871,303,2
70131905,70132255,351,2
70149356,70149895,540,2
70150982,70151449,468,2
70157771,70158076,306,2
70209992,70210297,306,2
70220258,70220605,348,2
70225877,70226203,327,2
70309364,70310197,834,2
70341539,70341892,354,2
70369868,70370299,432,2
70375448,70375807,360,2
70381883,70382221,339,2
70407206,70407529,324,2
70409120,70409908,789,2
70426883,70427311,429,2
70449860,70450177,318,2
70489502,70489897,396,2
70497206,70497538,333,2
70510694,70511035,342,2
70513625,70514023,399,2
70529513,70530193,681,2
70544687,70545082,396,2
70548128,70548499,372,2
70557779,70558090,312,2
70558958,70559266,309,2
70564103,70564534,432,2
70565492,70565971,480,2
70586345,70586773,429,2
70589447,70589803,357,2
70617932,70618390,459,2
70624817,70625179,363,2
70636991,70637509,519,2
70643879,70644355,477,2
70655414,70655812,399,2
70678868,70679179,312,2
70688789,70689166,378,2
70694993,70695394,402,2
70695545,70695943,399,2
70708661,70709047,387,2
70712186,70712503,318,2
70725992,70726297,306,2
70734635,70734958,324,2
70763441,70763776,336,2
70766504,70766896,393,2
70821260,70821640,381,2
70828184,70828555,372,2
71014838,71015263,426,2
71015321,71015734,414,2
71043479,71043784,306,2
71057780,71058415,636,2
71068040,71068375,336,2
71087399,71087761,363,2
71095652,71096302,651,2
71150891,71151211,321,2
71160281,71160715,435,2
71219573,71219905,333,2
71220350,71220679,330,2
71223623,71223931,309,2
71231327,71231674,348,2
71233955,71234281,327,2
71241209,71241565,357,2
71254907,71255335,429,2
71257250,71257555,306,2
71270348,71270767,420,2
71274392,71274757,366,2
71294279,71294632,354,2
71306183,71306566,384,2
71324144,71324479,336,2
71326244,71326657,414,2
71348588,71349016,429,2
71396102,71396413,312,2
71400617,71401054,438,2
71419580,71420038,459,2
71437625,71437960,336,2
71472956,71473312,357,2
71487923,71488237,315,2
71501801,71502187,387,2
71542988,71543983,996,2
71561201,71561515,315,2
71594438,71594743,306,2
71607689,71608135,447,2
71617598,71617897,300,2
71673770,71674093,324,2
71699999,71700301,303,2
71780984,71781283,300,2
71804945,71805298,354,2
71824511,71825173,663,2
71831318,71831851,534,2
71837792,71838103,312,2
71897348,71897767,420,2
71906528,71906857,330,2
71932997,71933572,576,2
71957918,71958238,321,2
71964473,71965066,594,2
71970083,71970397,315,2
71988029,71988388,360,2
72086537,72086872,336,2
72102599,72102952,354,2
72108767,72109111,345,2
72135851,72136183,333,2
72200006,72200329,324,2
72269429,72269983,555,2
72292808,72293158,351,2
72298766,72299338,573,2
72301244,72301555,312,2
72303284,72303646,363,2
72303674,72304075,402,2
72304634,72304936,303,2
72311342,72311794,453,2
72333887,72334192,306,2
72357998,72358858,861,2
72365987,72366298,312,2
72370829,72371344,516,2
72372035,72372373,339,2
72375011,72375448,438,2
72377873,72378610,738,2
72387554,72388069,516,2
72394148,72394465,318,2
72409526,72409831,306,2
72477191,72477634,444,2
72488543,72489058,516,2
72491255,72491734,480,2
72529703,72530062,360,2
72535781,72536113,333,2
72541415,72541765,351,2
72546281,72546724,444,2
72554663,72555001,339,2
72573302,72573601,300,2
72587744,72588142,399,2
72616472,72616771,300,2
72630200,72630508,309,2
72632687,72633004,318,2
72745715,72746107,393,2
72791018,72791413,396,2
72818708,72819103,396,2
72819419,72819835,417,2
72865298,72865666,369,2
72886589,72886918,330,2
72951242,72951568,327,2
73084496,73084855,360,2
73108691,73109227,537,2
73154585,73154980,396,2
73172849,73173172,324,2
73173317,73173655,339,2
73221263,73221727,465,2
73255748,73256095,348,2
73326851,73327183,333,2
73365065,73365463,399,2
73373642,73373947,306,2
73387466,73387879,414,2
73420751,73421128,378,2
73455668,73456129,462,2
73492943,73493311,369,2
73545209,73545604,396,2
73591907,73592476,570,2
73610450,73610833,384,2
73610879,73611367,489,2
73638593,73638991,399,2
73659743,73660213,471,2
73697504,73697803,300,2
73713581,73714018,438,2
73748702,73749115,414,2
73898105,73898554,450,2
73936514,73936828,315,2
73943744,73944043,300,2
73950260,73950586,327,2
73952234,73952686,453,2
73963964,73964335,372,2
73998824,73999162,339,2
74003006,74003335,330,2
74013509,74013874,366,2
74032169,74032819,651,2
74041058,74041387,330,2
74047394,74047933,540,2
74055914,74056294,381,2
74056526,74057161,636,2
74073041,74073427,387,2
74082005,74082427,423,2
74102162,74102488,327,2
74122292,74122633,342,2
74178275,74178580,306,2
74210789,74211133,345,2
74232941,74233246,306,2
74271980,74272339,360,2
74283344,74284099,756,2
74378048,74378368,321,2
74394362,74394673,312,2
74421338,74421742,405,2
74431418,74431837,420,2
74467382,74467705,324,2
74500070,74500369,300,2
74535812,74536126,315,2
74563619,74563939,321,2
74591105,74591425,321,2
74708966,74709265,300,2
74725238,74725687,450,2
74754083,74754421,339,2
74901128,74901517,390,2
74922857,74923486,630,2
74959298,74959696,399,2
74959772,74960113,342,2
74978666,74979094,429,2
75061877,75062185,309,2
75102299,75102622,324,2
75159005,75159481,477,2
75194249,75194596,348,2
75231932,75232234,303,2
75292649,75292960,312,2
75298046,75298387,342,2
75301709,75302155,447,2
75360449,75360772,324,2
75389150,75389644,495,2
75416672,75417013,342,2
75461078,75461422,345,2
75514004,75514309,306,2
75585383,75585688,306,2
75616295,75616651,357,2
75632984,75633478,495,2
75641753,75642088,336,2
75647384,75647731,348,2
75661121,75661450,330,2
75720677,75721075,399,2
75832076,75832498,423,2
75902048,75902380,333,2
75921869,75922177,309,2
75928916,75929335,420,2
75961619,75961945,327,2
75985127,75985654,528,2
75994508,75994876,369,2
